Name,Price,Rating,No. of Rating,Link
HEROZ Hacker 50 litres Nylon Travel Laptop Backpack Water Resistant Slim Durable Computer Book Bag Tracking Fits Up to 17.3-inch Laptop (058- All) (Grey & Red),"1,599",4.1 out of 5 stars,"3,683",https://www.amazon.com/HEROZ-Backpack-Resistant-Computer-17-3-inch/dp/B083N53TWB/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-303
Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"1,181",4.2 out of 5 stars,"1,347",https://www.amazon.com/Cosmus-Casual-Backpack-Charger-College/dp/B08D7DTWLF/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-304
Lino Perros Faux Leather Handbag,"1,483",4.3 out of 5 stars,"2,420",https://www.amazon.com/Lino-Perros-Womens-Handbag-White/dp/B07L4QGTR4/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-305
ADISA Women Girls Floral Print Round Sling Bag,399,4.2 out of 5 stars,"1,114",https://www.amazon.com/ADISA-Women-Girls-Floral-SL5073-SKY_Sky/dp/B09B56RD6Z/ref=sr_1_306?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-306
HP Odyssey Backpack for 15.6-inch Laptop (Grey/Green),"2,459",4.5 out of 5 stars,"5,131",https://www.amazon.com/HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-307
Baggit Women Hobo Handbag (CARROT),398,3.8 out of 5 stars,86,https://www.amazon.com/Baggit-Womens-Sling-bag-Carrot/dp/B09F3P9YZ5/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675268937&sprefix=ba%2Caps%2C283&sr=8-308
"SUPERBAK Montana 39 Ltrs School Laptop Backpack (Grey-Pink), One Size (LBPMNTNA0407)","1,049",4.3 out of 5 stars,23,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjQ0ODkxODg5Njk5NjI6MTY3NTI2ODkzNzpzcF9idGY6MjAwMTM4ODIyMjk4OTg6OjA6Og&url=%2FSuperbak-Montana-Backpack-Grey-Pink-LBPMNTNA0407%2Fdp%2FB09JGHT5YS%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All)",900,3.8 out of 5 stars,"1,033",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MjQ0ODkxODg5Njk5NjI6MTY3NTI2ODkzNzpzcF9idGY6MjAwOTQ1NjA0Mjk5OTg6OjA6Og&url=%2FLunars-Office-Laptop-Raincover-Organiser%2Fdp%2FB09RV8PXNM%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268937%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase Medium 20 Ltrs Casual (14.6 inch) Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,000",4.0 out of 5 stars,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfYXRmX25leHQ6MjAwOTc2MTIyMzE1OTg6OjA6Og&url=%2Fuppercase-Backpack-2000EBP1-repellent-sustainable%2Fdp%2FB0B8NX7SXR%2Fref%3Dsr_1_305_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-305-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Life Today Laptop Bags For Men and Women | Waterproof Backpack | Travel Backpack with Laptop | Work Backpack | Backpack For Men | College Bags,999,2.6 out of 5 stars,3,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfYXRmX25leHQ6MjAwMjgyMTc4ODQwOTg6OjA6Og&url=%2FLife-Today-Waterproof-Backpack-College%2Fdp%2FB09QPR4JX2%2Fref%3Dsr_1_306_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-306-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Kuber Industries Women's Handcrafted Embroidered Clutch Bag (Grey, CTKTC034517)",345.,3.7 out of 5 stars,255,https://www.amazon.com/Kuber-Industries-Handcrafted-Embroidered-Handbag/dp/B082VFZP9C/ref=sr_1_307?crid=2M096C61O4MLT&keywords=bags&qid=1675268942&sprefix=ba%2Caps%2C283&sr=8-307
"DailyObjects Trapeze Sling Crossbody Bag for girls and women | Vegan leather, Stylish, Sturdy, Zip closure with Adjustable Straps (Multicolour)","1,099",4.1 out of 5 stars,736,https://www.amazon.com/DailyObjects-Trio-Quin-Trapeze-Crossbody/dp/B082J15BNJ/ref=sr_1_308?crid=2M096C61O4MLT&keywords=bags&qid=1675268942&sprefix=ba%2Caps%2C283&sr=8-308
"uppercase Medium 17 Ltrs Vegan Leather (14.6 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty (Green)","1,600",4.0 out of 5 stars,108,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfbXRmOjIwMDYzNzg0NDU4Mzk4OjowOjo&url=%2Fuppercase-Backpack-2300EBP1-repellent-sustainable%2Fdp%2FB0B69M182Q%2Fref%3Dsr_1_309_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-309-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
DIKTOO 38L Large Laptop Backpack with 2 Compartments Black Polyester Trendy School Travel & Laptop Backpack,799,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfbXRmOjIwMTEyOTQ2ODM4MDk4OjowOjo&url=%2FDIKTOO-Laptop-Backpack-Compartments-Polyester%2Fdp%2FB0BLQ5Z5J2%2Fref%3Dsr_1_310_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-310-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (All) (Grey & A. Blue 212),"1,499",4.3 out of 5 stars,"7,641",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfYnRmOjIwMTA3NTYzMDUxMTk4OjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB07MJZGXBP%2Fref%3Dsr_1_311_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-311-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College Bag,"1,181",4.2 out of 5 stars,"1,347",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxODI3NTg1MjEwNDE4Njg1OjE2NzUyNjg5NDI6c3BfYnRmOjIwMDQxNjk1Njc2MzA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7DTWLF%2Fref%3Dsr_1_312_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675268942%26sprefix%3Dba%252Caps%252C283%26sr%3D8-312-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
